Station: Payerne,,,,,,,,,,,
Rural, < 1000 m,,,,,,,,,,
Hourly means, PREC: Hourly sums,,,,,,,,,,
MEZ/CET,,,,,,,,,,,
Source: NABEL/MeteoSchweiz,,,,,,,,,,,
Date/time,O3 [ug/m3],NO2 [ug/m3],SO2 [ug/m3],CO [mg/m3],PM10 [ug/m3],PM2.5 [ug/m3],EC [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C],PREC [mm],RAD [W/m2]
28.04.2019 19:00,87.9,2.2,0.1,0.15,2.1,1.2,0,2.3,7.1,0,47.7
28.04.2019 20:00,82.3,3,0.1,0.16,2.7,1.3,0.1,3.2,6.3,0,3.5
28.04.2019 21:00,80.8,3.4,0.1,0.16,2.3,1.3,0.1,3.5,5.4,0,0
28.04.2019 22:00,70.1,5.6,0.1,0.16,2.9,1.7,0.1,5.7,5.2,0,0
28.04.2019 23:00,60.6,10.9,0.1,0.17,6.4,4,0.2,11,5.3,0,0
29.04.2019 00:00,56.3,10.1,0,0.17,11,6.5,0.1,10.2,5.3,0,0
29.04.2019 01:00,58.2,8,0.1,0.17,5.2,3.3,0.1,8.1,5.2,0,0
29.04.2019 02:00,57.8,4.1,0.1,0.16,2.9,2.2,0.1,4.2,5.1,0,0
29.04.2019 03:00,47.5,4.2,0.1,0.16,3.5,2,0.1,4.3,4.5,0,0
29.04.2019 04:00,35.5,4.4,0.1,0.17,4.7,2.3,0.1,4.5,3.6,0,0
29.04.2019 05:00,31.1,9.1,0.2,0.17,4.5,2.6,0.1,9.6,3.8,0,0
29.04.2019 06:00,18.5,14.8,0.4,0.19,5.3,3,0.2,15.8,4,0,7.2
29.04.2019 07:00,36.9,11.2,0.4,0.2,6,3.5,0.3,13.6,4.6,0,122.8
29.04.2019 08:00,52.6,8.4,0.3,0.18,6.2,3.9,0.2,10.5,5.6,0,221
29.04.2019 09:00,68.5,6.5,0.3,0.17,5.7,3.3,0.1,8.6,6.5,0,280.3
29.04.2019 10:00,79,5.1,0.2,0.16,3.3,1.8,0.1,6.2,7.5,0,348.8
29.04.2019 11:00,80.5,4.1,0.2,0.16,4.7,2.6,0.1,5.3,8.8,0,517.2
29.04.2019 12:00,91.2,3.3,0.2,0.16,5.6,3.3,0.1,3.9,9.6,0,451.5
29.04.2019 13:00,92.2,3.8,0.2,0.16,6.1,4,0.1,4.5,10.6,0,475
29.04.2019 14:00,95,3.4,0.1,0.16,6.8,4,0.1,4,11.8,0,742.8
29.04.2019 15:00,90.1,6.3,0.2,0.17,7.8,4.4,0.1,7.4,11.3,0,376.3
29.04.2019 16:00,91,5.6,0.2,0.17,7.9,4.3,0.1,6.5,11.3,0,437.8
29.04.2019 17:00,83.8,6.2,0.2,0.17,9,5.1,0.3,7.1,10.8,0,301.8
29.04.2019 18:00,78.1,7.6,0.2,0.17,8.2,4.8,0.2,8.2,9.8,0,101.2
29.04.2019 19:00,83.3,5.8,0.1,0.17,6.6,3.9,0.1,6.1,9.4,0,51.7
29.04.2019 20:00,79.2,5.9,0.1,0.17,6.7,3.9,0.2,6.1,8.9,0,7.2
29.04.2019 21:00,75.5,7,0.2,0.18,7.2,4.5,0.2,7.2,8.1,0,0
29.04.2019 22:00,69.5,9.2,0.3,0.25,6.8,4.6,0.2,9.4,7.5,0,0
29.04.2019 23:00,60.8,11.2,0.2,0.23,7,4.7,0.2,11.4,6.8,0,0
30.04.2019 00:00,54.2,9.2,0.2,0.21,6.4,4.6,0.2,9.3,5.2,0,0
30.04.2019 01:00,50.4,6.8,0.1,0.18,5.2,4.2,0.2,6.9,4.1,0,0
30.04.2019 02:00,47.1,5.7,0.1,0.18,4.5,3.8,0.1,5.8,3.6,0,0
30.04.2019 03:00,39.4,7,0.1,0.17,4.9,3.7,0.1,7.2,3.9,0,0
30.04.2019 04:00,28.5,10.4,0.2,0.21,4.6,3.6,0.1,10.7,4.5,0,0
30.04.2019 05:00,29,10.9,0.3,0.2,5.7,4.6,0.2,11.1,4.9,0,0
30.04.2019 06:00,18.5,23.6,0.3,0.21,6.7,5.2,0.4,25.4,4.9,0,6.3
30.04.2019 07:00,22.9,23.5,0.4,0.23,8.1,6,0.5,30.4,6,0,78.7
30.04.2019 08:00,43.6,15.4,0.6,0.22,10.3,7.2,0.5,21.2,8,0,256.8
30.04.2019 09:00,56.2,12.8,0.6,0.21,11.3,8.4,0.4,16.7,9.5,0,353.7
30.04.2019 10:00,74.4,8.3,0.7,0.21,14.1,12.1,0.3,10.8,10.6,0,600.2
30.04.2019 11:00,79.1,7.7,0.5,0.21,14.4,12.4,0.3,9.6,12.1,0,714.8
30.04.2019 12:00,85.6,7.2,0.4,0.2,12.8,10.9,0.2,8.5,12.9,0,710.2
30.04.2019 13:00,89.6,6.7,0.3,0.2,8,7.1,0.1,7.7,14.4,0,902.5
30.04.2019 14:00,89.3,6.4,0.3,0.19,7,5,0.1,7.4,15,0,884.3
30.04.2019 15:00,89.9,6.8,0.3,0.2,8.9,6.2,0.2,8,15,0,799.3
30.04.2019 16:00,92.7,6.4,0.2,0.19,8.2,5.6,0.2,7.5,15.2,0,671.3
30.04.2019 17:00,92.5,6.1,0.2,0.19,8.7,5.8,0.2,7,14.7,0,507.5
30.04.2019 18:00,86.9,7,0.1,0.19,10.7,7.2,0.2,8,14,0,320.2
30.04.2019 19:00,80.2,7.8,0.2,0.19,10.3,8,0.3,8.5,13,0,144.5
30.04.2019 20:00,75.2,9.4,0.2,0.19,9.9,7.9,0.3,9.7,11.5,0,20.5
30.04.2019 21:00,67.1,13.1,0.3,0.24,11.6,8.6,0.3,13.2,10,0,0
30.04.2019 22:00,54.7,18,0.2,0.49,12,9.6,0.4,18.3,8.4,0,0
30.04.2019 23:00,60.4,12.8,0.3,0.33,12.5,10.4,0.4,12.9,7.3,0,0
01.05.2019 00:00,46.9,15.4,0.3,0.31,12.8,10.8,0.4,15.5,6.5,0,0
01.05.2019 01:00,47.3,14.4,0.3,0.23,11.2,12.2,0.4,14.6,6.4,0,0
01.05.2019 02:00,44.6,11.1,0.2,0.21,12.3,13.5,0.4,11.2,5.4,0,0
01.05.2019 03:00,43.1,9.3,0.2,0.19,12.7,14.3,0.3,9.4,4.9,0,0
01.05.2019 04:00,32.4,10.2,0.1,0.19,12.2,14,0.3,10.4,4.2,0,0
01.05.2019 05:00,21.7,14.7,0.1,0.2,12.5,14.4,0.3,14.9,3.7,0,0
01.05.2019 06:00,13.5,16.7,0.1,0.21,11.5,13.6,0.4,19.3,3,0,16
01.05.2019 07:00,12.4,25.2,0.3,0.27,14,15.9,0.8,46.5,4.3,0,138
01.05.2019 08:00,21.8,23.5,0.6,0.27,16.5,17.6,0.8,45.8,6.5,0,324
01.05.2019 09:00,40,17.2,0.6,0.24,18.9,18.4,0.5,27.8,8.5,0,510.3
01.05.2019 10:00,52.6,13.8,0.5,0.22,17.9,17.5,0.5,20.1,10.7,0,678.2
01.05.2019 11:00,71.3,11.2,0.5,0.21,16,15.9,0.4,14.5,12.8,0,808.3
01.05.2019 12:00,85.5,9.4,0.4,0.2,13.5,14,0.3,11.3,14.2,0,890.2
01.05.2019 13:00,106,6.6,0.3,0.18,8.5,8.1,0.2,7.3,15.4,0,923
01.05.2019 14:00,112.7,6.5,0.3,0.17,8.2,7.3,0.2,7.2,16.4,0,896.8
01.05.2019 15:00,119.7,6.2,0.3,0.18,8,6.3,0.2,6.8,17.4,0,817.3
01.05.2019 16:00,124.9,6,0.3,0.17,7.4,5.6,0.2,6.6,17.8,0,695.2
01.05.2019 17:00,127,6.2,0.2,0.17,6.3,4.8,0.1,6.8,18.1,0,534.8
01.05.2019 18:00,126.9,6.9,0.2,0.17,6.8,4.6,0.2,7.5,17.9,0,343
01.05.2019 19:00,124.6,7.3,0.3,0.17,8.1,5.2,0.2,7.7,16.7,0,151.3
01.05.2019 20:00,92.1,16.6,0.3,0.19,9.7,5.9,0.3,16.9,14.1,0,14.7
01.05.2019 21:00,78.1,16.8,0.3,0.2,8.8,5.8,0.3,17,10.9,0,0
01.05.2019 22:00,74.6,15.5,0.2,0.19,8.6,5.9,0.4,15.6,8.8,0,0
01.05.2019 23:00,68,15.3,0.2,0.19,7.1,6,0.4,15.4,8.1,0,0
02.05.2019 00:00,69.1,11.4,0.1,0.18,7.4,6.4,0.3,11.5,6.2,0,0
02.05.2019 01:00,64.2,8.4,0.1,0.18,9.5,6.6,0.3,8.5,5.4,0,0
02.05.2019 02:00,55.1,8.3,0.1,0.17,8.8,6.4,0.3,8.4,5,0,0
02.05.2019 03:00,46.5,9.5,0.1,0.17,7.9,6.3,0.3,9.6,4.9,0,0
02.05.2019 04:00,47.1,9.6,0.1,0.18,9.1,7,0.3,9.7,4.8,0,0
02.05.2019 05:00,39,13.8,0.1,0.18,9.4,7.4,0.3,14,4.7,0,0
02.05.2019 06:00,34.1,19.1,0.2,0.19,9.9,7.8,0.4,21.4,4.8,0,21.2
02.05.2019 07:00,22.1,26.9,0.3,0.21,11.7,8.3,0.6,40.7,6.4,0,149.2
02.05.2019 08:00,30.3,30.6,0.7,0.28,19.4,13.4,0.9,47.1,8.6,0,263.5
02.05.2019 09:00,59,16.3,1.1,0.23,15.5,10.5,0.6,21.7,11.1,0,389.2
02.05.2019 10:00,64.8,16,1,0.23,14.9,10.3,0.6,20.7,12.6,0,379.5
02.05.2019 11:00,67.7,16.7,0.8,0.21,23,11.7,0.5,21.6,13.5,0,249.8
02.05.2019 12:00,84.1,8.8,0.4,0.18,11,7.8,0.3,9.5,11.2,1.3,105.3
02.05.2019 13:00,81.6,10.1,0.3,0.18,10.8,7.3,0.3,11.3,11.4,0.1,190.3
02.05.2019 14:00,80.5,9.4,0.3,0.18,11.9,8,0.4,10.6,12.4,0.1,268.5
02.05.2019 15:00,92.8,7.2,0.4,0.18,12,8.8,0.3,8.7,14.5,0,641.8
02.05.2019 16:00,95.8,7.6,0.4,0.18,12,9.5,0.3,8.7,15,0,391.7
02.05.2019 17:00,96.7,5.8,0.2,0.15,8,4.8,0.1,6.3,12.2,0.1,147.3
02.05.2019 18:00,88.6,5.4,0.3,0.14,3.1,1.1,0.1,5.8,10.3,0.1,150.8
02.05.2019 19:00,81,7.6,0.2,0.15,5.5,1.9,0.1,8.1,10.6,0,56.7
02.05.2019 20:00,82.9,6.9,0.2,0.16,5,1.9,0.1,7,10.6,0,10
02.05.2019 21:00,75.5,7.6,0.2,0.17,2.5,1.7,0.1,7.7,10.2,0.1,0
02.05.2019 22:00,71.2,8.2,0.2,0.18,3.4,2.2,0.2,8.3,10,0.4,0
02.05.2019 23:00,71.2,8.1,0.2,0.18,3.1,2.1,0.1,8.2,9.4,0,0
03.05.2019 00:00,65.6,8.5,0.2,0.18,3.2,2.4,0.1,8.6,9.3,0,0
03.05.2019 01:00,72.9,5.8,0.2,0.18,2.2,1.6,0.1,5.9,8.7,0.3,0
03.05.2019 02:00,76.9,4.5,0.1,0.18,1.9,1.2,0.1,4.6,8,0.2,0
03.05.2019 03:00,79.4,4.6,0.1,0.17,1.6,1.1,0.1,4.7,7.8,0.1,0
03.05.2019 04:00,80.4,5.6,0.2,0.17,1.7,1.1,0.1,5.7,7.5,0.5,0
03.05.2019 05:00,69.7,6.2,0.3,0.17,2,1.3,0.1,6.3,7.5,0.1,0
03.05.2019 06:00,62,11.3,0.3,0.18,2.3,1.7,0.2,11.4,7.5,0,2.2
03.05.2019 07:00,57,16.8,0.3,0.18,7.5,3.2,0.3,17.8,7.9,0,47.8
03.05.2019 08:00,64.5,11.4,0.2,0.17,5.2,2.8,0.2,12.8,8.6,0,144
03.05.2019 09:00,77.7,6.1,0.3,0.16,4.2,2.7,0.1,7.6,10,0,420.2
03.05.2019 10:00,82.5,5.7,0.2,0.16,3.2,2.3,0.1,6.5,10.1,0,162.5
03.05.2019 11:00,86.7,4.7,0.2,0.16,2.4,1.6,0.1,5.3,11,0,325.3
03.05.2019 12:00,86.6,4,0.2,0.16,2.7,1.8,0.1,4.6,11.9,0,487.7
03.05.2019 13:00,87.8,4.1,0.2,0.16,1.8,1.3,0.1,4.9,12.5,0,700.8
03.05.2019 14:00,90.3,4.4,0.1,0.16,1.5,0.9,0.1,5.2,13.8,0,868.2
03.05.2019 15:00,93.5,4.5,0.3,0.15,1.8,1,0.1,5.2,14.3,0,839
03.05.2019 16:00,92.6,4.5,0.3,0.16,1.8,1,0.1,5.1,14,0,421.3
03.05.2019 17:00,76.7,6.7,0.4,0.18,3.4,1.8,0.1,7.3,12.1,0,103.7
03.05.2019 18:00,76.1,6.2,1.2,0.17,3.1,1.5,0.1,6.7,11.8,0,82.7
03.05.2019 19:00,71.6,6.6,0.2,0.17,3.3,1.8,0.1,7,11.5,0,44.3
03.05.2019 20:00,60,8.9,0.2,0.19,3.8,2.3,0.2,9.2,10.9,0,9.2
03.05.2019 21:00,47.1,11.3,0.3,0.25,3.6,2.5,0.2,11.5,9.7,0,0
03.05.2019 22:00,37.5,11.9,0.2,0.32,15.8,14.3,0.4,12.2,8.5,0,0
03.05.2019 23:00,33.5,12.2,0.2,0.2,4.8,3.2,0.2,12.4,7.9,0,0
04.05.2019 00:00,28,14.7,0.2,0.21,5,3.3,0.3,14.9,6.8,0,0
04.05.2019 01:00,31.6,11.2,0.2,0.2,5,3.5,0.2,11.4,6.6,0,0
04.05.2019 02:00,21.1,11.4,0.2,0.2,4.9,3.5,0.2,11.9,7,0,0
04.05.2019 03:00,26.3,9.1,0.2,0.18,5.5,3.8,0.2,9.2,6.9,0,0
04.05.2019 04:00,24.9,9.2,0.2,0.17,5.4,4.1,0.2,9.5,6.7,0,0
04.05.2019 05:00,27.4,8.8,0.2,0.17,5.5,4.1,0.2,9,5.7,0,0
04.05.2019 06:00,32,10.3,0.1,0.17,7.6,4.8,0.2,10.7,5.8,0,8.2
04.05.2019 07:00,36.4,8,0.2,0.17,6.3,4.3,0.2,9.5,6.5,0,104.2
04.05.2019 08:00,50.3,8.6,0.4,0.17,8.8,5.3,0.2,11.3,9,0,284.7
04.05.2019 09:00,69.7,5.8,0.4,0.16,8.8,5.7,0.2,6.7,10.3,0,228
04.05.2019 10:00,76.2,4.7,0.4,0.15,6.5,5,0.2,5.2,10.2,0,142.2
04.05.2019 11:00,76.1,5.4,0.3,0.15,6.9,5.4,0.2,6,10.2,0,182
04.05.2019 12:00,85.8,3.8,0.2,0.14,3.9,2.2,0.1,4.1,8.5,0.4,143.3
04.05.2019 13:00,88.2,3.1,0.2,0.14,3.7,2.7,0.1,3.5,9.8,0,396.7
04.05.2019 14:00,90.9,2.8,0.1,0.14,4.2,3,0.1,3.2,12.2,0,576.8
04.05.2019 15:00,89.3,3,0.2,0.14,3.8,2.4,0.1,3.5,12.3,0,424
04.05.2019 16:00,80.6,4.6,0.2,0.15,3.1,2,0.1,5,9.7,0.4,110
04.05.2019 17:00,70,5.2,0.1,0.16,1.3,0.5,0.1,5.5,6.6,1.2,37.3
04.05.2019 18:00,66.5,5.9,0.1,0.17,1.6,0.7,0.1,6.1,5.5,2.4,14.7
04.05.2019 19:00,85.4,4.4,0.1,0.17,0.8,0.6,0.1,4.6,3,1.8,5.7
04.05.2019 20:00,88,4.6,0.1,0.17,0.7,0.4,0,4.7,2.1,0.9,0.2
04.05.2019 21:00,83.5,3.8,0.1,0.17,0.9,0.5,0,3.9,1.7,0.5,0
04.05.2019 22:00,81.7,3.4,0.1,0.17,1,0.8,0.1,3.5,1,1.1,0
04.05.2019 23:00,81.5,2.5,0,0.16,0.9,0.7,0,2.6,1.1,0.1,0
05.05.2019 00:00,77.1,2.9,0,0.16,1.5,1.4,0.1,3,1,0.1,0
05.05.2019 01:00,70.5,3.6,0.1,0.17,2.4,2.1,0.1,3.7,1,0.1,0
05.05.2019 02:00,68.3,3.7,0.1,0.17,2.9,2.6,0.1,3.8,1.1,0.1,0
05.05.2019 03:00,67.5,3.1,0,0.16,3.4,3,0.1,3.2,1.1,0,0
05.05.2019 04:00,65.5,3.8,0.1,0.16,3.5,3.1,0.1,3.9,1.2,0,0
05.05.2019 05:00,59.4,4.4,0.1,0.17,3.6,3.3,0.1,4.5,1.1,0,0
05.05.2019 06:00,53.8,4.9,0.1,0.17,4.8,4.4,0.1,5.1,1.1,0,9.5
05.05.2019 07:00,47.1,7.7,0.5,0.18,4.7,4.2,0.1,8.5,1.3,0,49.5
05.05.2019 08:00,51,6.1,0.3,0.18,5.9,4.9,0.2,7.4,2.3,0,204.5
05.05.2019 09:00,57.7,5,0.2,0.18,6.1,5.2,0.1,5.9,3.4,0,204.5
05.05.2019 10:00,72,4.4,0.2,0.18,6.6,5.5,0.1,5,4.2,0,210.2
05.05.2019 11:00,77.6,3.7,0.1,0.17,6.5,5.1,0.1,4.4,5.2,0,463.2
05.05.2019 12:00,79.3,3.6,0.1,0.17,6,4.4,0.1,4.4,6.4,0,698.3
05.05.2019 13:00,81.2,3.5,0.1,0.17,5.9,4.4,0.1,4.1,6.5,0,465.5
05.05.2019 14:00,82.6,3.3,0.1,0.17,6,4.2,0.1,4,7.1,0,586.2
05.05.2019 15:00,87,3.2,0.1,0.17,5.2,3.5,0.1,3.8,8.4,0,817.2
05.05.2019 16:00,89.3,3.3,0.2,0.16,4.8,2.9,0.1,3.9,8.4,0,686.5
05.05.2019 17:00,92,3.7,0.2,0.17,5,2.8,0.1,4.3,8.4,0,524
05.05.2019 18:00,94,3.3,0.1,0.17,5.2,2.8,0.1,3.7,7.5,0,271.3
05.05.2019 19:00,92.4,4,0.2,0.17,4.7,2.8,0.1,4.4,6.8,0,184.7
05.05.2019 20:00,86.3,4.6,0.3,0.17,5.4,3.2,0.1,4.8,4.7,0,14.5
05.05.2019 21:00,68.6,8,0.2,0.36,5.3,3.4,0.2,8.1,3.6,0,0
05.05.2019 22:00,58.8,7.4,0.2,0.26,5.3,3.9,0.3,7.6,2.5,0,0
05.05.2019 23:00,46.7,11.4,0.4,0.26,5.3,3.9,0.2,11.5,1.8,0,0
06.05.2019 00:00,40.4,9,0.2,0.26,5.6,4.2,0.2,9.1,0.8,0,0
06.05.2019 01:00,44.4,7.1,0.1,0.21,6.9,4.3,0.2,7.2,0.3,0,0
06.05.2019 02:00,35.8,8.2,0.1,0.19,6.4,4.2,0.2,8.3,-0.4,0,0
06.05.2019 03:00,29,6.4,0.1,0.18,6.9,4.2,0.2,6.6,-0.8,0,0
06.05.2019 04:00,32.2,6.6,0.1,0.18,6.9,4.4,0.2,6.7,-0.8,0,0
06.05.2019 05:00,26.4,9.4,0.1,0.18,7,4.8,0.2,9.7,-1,0,0
06.05.2019 06:00,15.6,25.5,0.2,0.22,8.1,5.3,0.4,30.3,-1,0,26.2
06.05.2019 07:00,15.6,27,0.6,0.25,9.6,6,0.7,48.3,0,0,153.5
06.05.2019 08:00,31.8,18.9,0.9,0.26,12.4,7,0.5,33.7,2.5,0,356
06.05.2019 09:00,48.2,14.2,0.8,0.22,11.6,7.2,0.4,23.3,5.6,0,547.7
06.05.2019 10:00,64,9.3,0.7,0.19,10.8,6.8,0.3,12.7,7.1,0,631.3
06.05.2019 11:00,81.7,5.7,0.6,0.17,9,5.1,0.2,7.1,8.4,0,628.3
06.05.2019 12:00,90.1,4.2,0.5,0.17,6.4,3.7,0.1,4.9,8.6,0,429.8
06.05.2019 13:00,91.7,4.4,0.3,0.17,6.7,3.5,0.1,5.2,9.6,0,551
06.05.2019 14:00,94.2,4.6,0.3,0.17,6.4,3.3,0.1,5.3,9.9,0,508.7
06.05.2019 15:00,95,4.2,0.3,0.17,6.2,3.7,0.1,4.8,10.2,0,501.2
06.05.2019 16:00,95.8,4.6,0.2,0.17,6.9,3.8,0.2,5.2,10,0,455
06.05.2019 17:00,92,5.6,0.3,0.17,7.6,4.6,0.2,6.4,10.2,0,342
06.05.2019 18:00,90,6.7,0.3,0.18,7.9,4.7,0.2,7.6,10,0,322.7
06.05.2019 19:00,87.8,6.9,0.3,0.18,9,5.2,0.3,7.5,9.4,0,140.8
06.05.2019 20:00,76.5,10.4,0.4,0.19,10.4,5.8,0.3,10.6,7.9,0,17
06.05.2019 21:00,65.1,10.4,0.2,0.2,9,5.4,0.3,10.5,5.4,0,0
06.05.2019 22:00,72.5,7.4,0.3,0.19,8.2,5.5,0.3,7.5,5,0,0
06.05.2019 23:00,51.2,14.4,0.6,0.2,9.7,6,0.3,14.5,3.4,0,0
07.05.2019 00:00,43.8,13,0.4,0.2,9.2,5.9,0.3,13.1,1.8,0,0
07.05.2019 01:00,49.4,7.9,0.2,0.19,6.8,5.1,0.2,8,0.6,0,0
07.05.2019 02:00,41.3,9.5,0.2,0.19,6.5,4.9,0.2,9.6,0.4,0,0
07.05.2019 03:00,36.5,8.5,0.1,0.19,6.4,5.1,0.2,8.6,-0.4,0,0
07.05.2019 04:00,35,8.2,0.2,0.18,7.1,5.5,0.2,8.3,-1.1,0,0
07.05.2019 05:00,28.3,12.9,0.1,0.19,7.3,5.9,0.3,13.1,-1,0,0
07.05.2019 06:00,16.9,30.7,0.2,0.2,7.5,5.8,0.4,36.6,-1.2,0,23.7
07.05.2019 07:00,16.5,37.4,0.4,0.27,8.5,5.7,0.8,61.8,0,0,121
07.05.2019 08:00,43.7,20.9,0.3,0.21,8.7,5.5,0.4,30.2,2.7,0,291.2
07.05.2019 09:00,54.7,16.7,0.7,0.21,9.4,6,0.4,24,5,0,428.3
07.05.2019 10:00,68,11.2,0.7,0.2,9.9,6.6,0.3,15.8,6.7,0,625.7
07.05.2019 11:00,80.7,9.7,0.5,0.18,9.1,6.5,0.3,13.4,8.5,0,832.2
07.05.2019 12:00,98.3,6.3,0.3,0.18,7.5,5.7,0.2,7.7,10.7,0,911.8
07.05.2019 13:00,98.3,6.5,0.4,0.18,9.4,6.8,0.2,7.9,11.7,0,937.3
07.05.2019 14:00,100.7,6.8,0.4,0.18,10.9,7.5,0.3,8,13.2,0,857.3
07.05.2019 15:00,100.9,8.2,0.4,0.18,12.3,7.7,0.3,9.5,14.3,0,641.3
07.05.2019 16:00,98.2,9.3,0.4,0.18,16,8.3,0.3,11.2,14.1,0,431.7
07.05.2019 17:00,99.9,7.8,0.4,0.17,10.1,5.3,0.2,8.7,14.9,0,338.7
07.05.2019 18:00,98.2,7.9,0.4,0.17,7.3,3.1,0.2,8.6,14.7,0,192.8
07.05.2019 19:00,79.7,14.8,0.5,0.18,11.5,6.5,0.3,15.7,13.3,0,80.8
07.05.2019 20:00,59.2,22.1,0.6,0.21,10.8,6.6,0.7,22.6,11.9,0,14.3
07.05.2019 21:00,36.7,27.9,0.3,0.26,10.2,5.6,1,28.1,9.9,0,0
07.05.2019 22:00,45.9,19.2,0.4,0.26,9.5,5.9,0.6,19.3,8.8,0,0
07.05.2019 23:00,57,14.7,0.4,0.2,11.1,6.6,0.4,14.8,8.7,0,0
08.05.2019 00:00,43.2,19,0.3,0.2,11.9,7.2,0.4,19.2,8.7,0,0
08.05.2019 01:00,47.2,13.7,0.3,0.19,10.9,6.6,0.4,13.8,8.5,0,0
08.05.2019 02:00,40.5,15,0.3,0.19,11.2,6.2,0.4,15.1,8.3,0.1,0
08.05.2019 03:00,35.6,12.8,0.3,0.19,8.9,6.1,0.4,13,8.2,0,0
08.05.2019 04:00,39.1,14.5,0.3,0.18,10.3,6.7,0.4,14.6,8,0.3,0
08.05.2019 05:00,49.6,16.9,0.2,0.18,10.9,6.7,0.3,17,8.6,0.5,0
08.05.2019 06:00,38.8,22.3,0.5,0.2,10.8,6.1,0.4,23.1,8.6,0.2,5.5
08.05.2019 07:00,26.2,25.4,0.4,0.21,11,7.2,0.6,28.7,8.7,0.1,38.7
08.05.2019 08:00,29.8,26.1,0.5,0.22,11.5,7.4,0.7,30.1,9.2,0.1,55.3
08.05.2019 09:00,33.5,29.6,0.5,0.23,12.3,7.8,0.7,33.8,9.7,0.7,57.3
08.05.2019 10:00,60.5,18.9,0.4,0.21,12.4,6.6,0.4,21.1,10.2,1.3,80.5
08.05.2019 11:00,72.5,13.1,0.3,0.18,8.7,4.8,0.3,14.8,10.4,1.1,133.7
08.05.2019 12:00,72.5,10.9,0.3,0.18,7.3,3.9,0.3,12.3,10.9,0.2,154.8
08.05.2019 13:00,77.2,10.3,0.3,0.18,5.3,2.7,0.2,11.3,11,0,105.2
08.05.2019 14:00,77.1,11.7,0.3,0.17,5.1,2.6,0.2,12.5,10.8,1,67.7
08.05.2019 15:00,69.6,14.1,0.3,0.17,7.5,4.4,0.3,15.3,10.8,2.1,76.3
08.05.2019 16:00,68.7,14,0.2,0.18,6.9,3.4,0.3,14.9,10.8,1.7,54.7
08.05.2019 17:00,77.2,9.9,0.2,0.17,4,1.7,0.2,10.5,10.7,2.5,46.7
08.05.2019 18:00,88.6,6,0.1,0.15,4.4,1.1,0.1,6.1,9.2,2,13.8
08.05.2019 19:00,94.7,4.7,0.1,0.14,2.9,0.7,0.1,4.8,8.1,3.3,4.7
08.05.2019 20:00,92.7,4,0.1,0.14,2.1,0.5,0,4.1,7.6,2.7,0.2
08.05.2019 21:00,92.7,3.2,0.1,0.15,2,0.6,0,3.3,7.9,0.7,0
08.05.2019 22:00,88.8,4.6,0.2,0.15,1.7,0.5,0,4.7,7.7,0,0
08.05.2019 23:00,86,3.2,0.1,0.14,1.2,0.3,0,3.3,7.2,0,0
09.05.2019 00:00,64.4,4.3,0.1,0.15,1.4,0.4,0,4.4,6.2,0,0
09.05.2019 01:00,70.8,6.2,0.1,0.16,2.2,0.8,0,6.3,6.4,0,0
09.05.2019 02:00,71.9,5.6,0.1,0.16,2.1,0.8,0,5.7,6.1,0,0
09.05.2019 03:00,71,7.9,0.1,0.15,2,0.9,0,8,6.3,0,0
09.05.2019 04:00,68.7,8.5,0.1,0.16,2.9,1.1,0.1,8.6,6.2,0,0
09.05.2019 05:00,66.2,7.2,0.1,0.15,3.5,1.1,0.1,7.3,6.1,0.1,0
09.05.2019 06:00,61.6,12.4,0.1,0.16,4.7,1.4,0.1,12.8,6.5,0,22.7
09.05.2019 07:00,67.7,8.6,0.1,0.16,4.1,1.2,0.1,9.7,8.2,0,137.7
09.05.2019 08:00,70.9,7.8,0.1,0.15,4.2,1.3,0.1,8.5,8.7,0.1,64.7
09.05.2019 09:00,79.6,5.5,0.1,0.15,6.1,1.4,0.1,6.6,9.9,0,288.8
09.05.2019 10:00,84.3,3.5,0.1,0.14,4.2,1.3,0.1,4.4,11.5,0,515.8
09.05.2019 11:00,84.6,3.6,0,0.14,7.6,1.9,0.1,4.5,12.2,0,582.5
09.05.2019 12:00,,,,0.14,5.6,1.6,0.1,,12.4,0,585.2
09.05.2019 13:00,84.6,2.6,0,0.17,6.7,1.8,0.1,3.1,12.6,0,600.5
09.05.2019 14:00,84.3,2.8,0,0.17,6,1.6,0.1,3.4,12.7,0,535.7
09.05.2019 15:00,82.9,2.8,0.1,0.17,5.8,1.6,0.1,3.5,13.1,0,445
09.05.2019 16:00,78.2,4,0.1,0.18,3.6,1.7,0.1,4.9,12.3,0,321.7
09.05.2019 17:00,79.2,4.3,0.1,0.18,3.5,1.3,0.1,5.2,12.9,0,316.3
09.05.2019 18:00,80.1,4,0.1,0.17,2.5,1.1,0.1,4.4,12.4,0.1,121.5
09.05.2019 19:00,75.4,5.1,0.1,0.18,3.4,1.2,0.1,5.4,11.9,0.2,69.5
09.05.2019 20:00,82.2,4,0.1,0.17,2.6,1.2,0.1,4.2,10.6,0,9
09.05.2019 21:00,77.5,5.7,0,0.17,3,1.2,0.1,5.8,10.1,0.3,0
09.05.2019 22:00,71.2,6.5,0.1,0.18,2.6,1.2,0.1,6.5,9.9,0,0
09.05.2019 23:00,70.2,5.1,0.1,0.18,2.3,1.2,0.1,5.2,9.8,0,0
10.05.2019 00:00,67.4,5.5,0.1,0.18,2.5,1.4,0.1,5.6,9.7,0.6,0
