Station: Sion-Aéroport-A9,,,,,,,,
Rural, motorway,,,,,,,
Hourly means, PREC: Hourly sums,,,,,,,
MEZ/CET,,,,,,,,
Source: NABEL/MeteoSchweiz,,,,,,,,
Date/time,O3 [ug/m3],NO2 [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C],PREC [mm],RAD [W/m2]
22.03.2019 15:00,106.7,22.3,13.5,2.5,30.5,19.2,0,695.7
22.03.2019 16:00,95.8,22.4,18.6,4.6,29.8,19.6,0,557
22.03.2019 17:00,101.4,16.2,21.3,7,19.3,18.9,0,383.7
22.03.2019 18:00,96.3,24.8,16.9,6,29,18.2,0,191.2
22.03.2019 19:00,77.3,43.6,16.2,5.3,52.9,14.9,0,10.3
22.03.2019 20:00,25.2,87.8,18.3,5.3,115.5,11.7,0,0
22.03.2019 21:00,12.6,100.5,17.3,5.3,141.1,9.8,0,0
22.03.2019 22:00,14.1,92.5,13.1,4.9,122,8.4,0,0
22.03.2019 23:00,16.7,77.2,12.5,4.2,97.3,7.4,0,0
23.03.2019 00:00,13.5,74.4,11.9,4.3,97.5,5.9,0,0
23.03.2019 01:00,23.2,55.9,12.9,4.2,63.1,5.4,0,0
23.03.2019 02:00,34.8,37.3,8.1,2.8,40.6,4.3,0,0
23.03.2019 03:00,34.1,37.5,12.3,4.1,39.7,5,0,0
23.03.2019 04:00,31.4,36.2,10.7,4.6,40,4.3,0,0
23.03.2019 05:00,28.6,36.9,11,4.7,40.9,3.1,0,0
23.03.2019 06:00,20.2,43.9,10.5,4.4,53.4,2.8,0,0
23.03.2019 07:00,8,60.2,15,5.6,81.2,2.4,0,5.2
23.03.2019 08:00,15.6,61.9,20.6,5.8,115.5,3.3,0,117.8
23.03.2019 09:00,39.9,41.7,15.4,4.3,67,6.9,0,343
23.03.2019 10:00,59,33.9,11.5,3.1,52.9,9.7,0,520.8
23.03.2019 11:00,74.1,26.1,9,2.3,38.7,12.3,0,661.8
23.03.2019 12:00,90.9,15.4,6.5,1.8,20.4,14.3,0,756.2
23.03.2019 13:00,99.1,18.7,8.3,1.9,25.8,16.8,0,794.7
23.03.2019 14:00,109.3,14.5,7.8,2.3,19.4,18.7,0,775.5
23.03.2019 15:00,115.6,12.1,6.8,1.8,15.8,20.3,0,694.5
23.03.2019 16:00,119.9,9.3,11.6,3.7,11.3,20.7,0,562.3
23.03.2019 17:00,119.8,6.6,19.4,9.3,7.5,20.1,0,382.3
23.03.2019 18:00,114.9,7.7,20.3,10,8,19.1,0,185.5
23.03.2019 19:00,100,17.8,19.1,9.7,19.3,16.6,0,11.5
23.03.2019 20:00,46.2,67.1,20.8,9,74.2,14.1,0,0
23.03.2019 21:00,39.8,59.9,17.2,6.3,70.5,11.7,0,0
23.03.2019 22:00,45.4,46.8,15.7,4.6,57.9,10.6,0,0
23.03.2019 23:00,40.5,49.7,12.2,4.9,62.7,8.8,0,0
24.03.2019 00:00,28.3,58.8,16.4,5.8,75.1,7.8,0,0
24.03.2019 01:00,37.4,40.7,11.8,5.3,44.6,7.4,0,0
24.03.2019 02:00,33.4,40.7,11.4,4.9,44.3,6.6,0,0
24.03.2019 03:00,38.3,27.9,9.4,4.5,30,5.7,0,0
24.03.2019 04:00,36.3,24.6,8.1,3.8,26.9,4.5,0,0
24.03.2019 05:00,36.4,27.4,8.7,4.3,30.5,5.4,0,0
24.03.2019 06:00,32.8,29.3,8.7,4.2,32.5,4.1,0,0
24.03.2019 07:00,29.8,30.6,8,4,36,3.6,0,5.8
24.03.2019 08:00,22.9,40.3,12.4,4.8,63.5,3.9,0,121.7
24.03.2019 09:00,40.1,29.7,10.7,4.5,48,7.7,0,345
24.03.2019 10:00,61.2,18.6,6.8,2.9,26.9,10.7,0,522
24.03.2019 11:00,76.9,13.2,5.7,2.3,18.7,13.2,0,661.2
24.03.2019 12:00,88.1,11.1,5.8,1.9,16.1,15.6,0,755.2
24.03.2019 13:00,93.4,11.9,7.1,2,17.1,17.8,0,791.3
24.03.2019 14:00,102.4,7.7,6.7,2.6,10.1,19.2,0,767.8
24.03.2019 15:00,112.8,5.6,11.9,4.9,6.5,20,0,685.5
24.03.2019 16:00,117.8,5.7,14,6.3,6.3,20.3,0,553
24.03.2019 17:00,117.9,6.9,13.9,5.9,7.5,20.1,0,379.3
24.03.2019 18:00,117.6,7.7,12.9,6.1,8.3,19.2,0,189
24.03.2019 19:00,105.3,19.8,13.5,6,22.3,17.3,0,15.5
24.03.2019 20:00,107.1,17.6,13.5,5.7,22,16.2,0,0
24.03.2019 21:00,105.7,16.9,12.4,6.2,21.2,15.1,0,0
24.03.2019 22:00,98.2,21.2,15.2,9.5,23.4,13.9,0,0
24.03.2019 23:00,87.1,22.2,16.7,10.9,23.9,12,0,0
25.03.2019 00:00,80,14.5,13.8,8.3,15.2,10.6,0,0
25.03.2019 01:00,75.6,12.6,9.3,6.7,13.5,9.4,0,0
25.03.2019 02:00,69.5,11.7,9.4,7.4,12.4,7.8,0,0
25.03.2019 03:00,67.9,11.6,8.3,6.5,12.6,6.5,0,0
25.03.2019 04:00,56.9,13.1,8.6,7,14.8,5.8,0,0
25.03.2019 05:00,45.4,19.8,9.9,7.9,22.5,4.7,0,0
25.03.2019 06:00,18.8,52.7,15.6,9.3,73.5,4.2,0,0
25.03.2019 07:00,13.5,67.7,24.4,10.3,114.5,4.1,0,7
25.03.2019 08:00,6.4,94.8,63.6,16.7,246.7,5,0,115.3
25.03.2019 09:00,21.6,73.9,56.3,15.6,149.9,8.2,0,302
25.03.2019 10:00,68.1,35.2,37.4,19.5,51.7,10.7,0,464.3
25.03.2019 11:00,90.3,21.2,39.8,27.4,29.8,13.1,0,610.5
25.03.2019 12:00,96.1,20.5,42.6,27,29,14.3,0,726
25.03.2019 13:00,103,12,35.5,22.5,15.6,15.7,0,817.2
25.03.2019 14:00,95.9,22.2,29.4,17.6,30.4,15.9,0,455.7
25.03.2019 15:00,102.8,14,25.5,12.9,18.4,16.2,0,573
25.03.2019 16:00,101.7,13.3,18.9,12.2,17.6,15.4,0,432.8
25.03.2019 17:00,93.6,19.6,28.2,11,28.9,13.3,0,374.3
25.03.2019 18:00,98.8,8.7,16.6,7.9,11.3,10.6,0,99
25.03.2019 19:00,93.3,16.7,10,4.5,22.2,9.6,0,10.7
25.03.2019 20:00,96.3,13.5,9.4,3,17.7,8.2,0,0
25.03.2019 21:00,94.1,8.5,5.2,2.2,10.3,6.1,0,0
25.03.2019 22:00,82.5,15.9,4.6,2.7,17.7,6.2,0,0
25.03.2019 23:00,93.5,6.2,4.1,2.6,7.3,5.8,0,0
26.03.2019 00:00,92.5,5.5,3.3,2.5,6.1,5.6,0,0
26.03.2019 01:00,89.5,5.8,3.3,2.4,6.3,5.3,0,0
26.03.2019 02:00,91.5,4.2,2.1,1.7,4.6,4.9,0,0
26.03.2019 03:00,88.1,4.4,2.1,1.7,4.9,5.1,0,0
26.03.2019 04:00,84.3,4.3,3.1,2.4,4.6,4.7,0,0
26.03.2019 05:00,77.2,8.8,3.7,3,10.1,3.8,0,0
26.03.2019 06:00,48.7,30.2,22.2,5.1,39.9,2.6,0,0
26.03.2019 07:00,17.4,71.8,11.7,4.2,112.6,1.9,0,7.5
26.03.2019 08:00,18,75.6,23.6,5.8,153.6,2.8,0,134
26.03.2019 09:00,44.3,45.2,20.4,5.6,83.5,5,0,355.8
26.03.2019 10:00,72.8,24.3,10.2,3.3,39.3,6.4,0,539
26.03.2019 11:00,80.2,19.8,9.2,2.7,32.5,8,0,679.7
26.03.2019 12:00,85.5,13.6,8.3,2.6,20.9,9.3,0,766.2
26.03.2019 13:00,89.9,11.3,6,2.2,16.3,10.9,0,805.3
26.03.2019 14:00,92.9,11.6,6.1,2.1,17.1,12,0,786.2
26.03.2019 15:00,95.3,12.5,9.4,2.4,17.6,12.9,0,704.3
26.03.2019 16:00,93.6,15.7,11.7,2.8,22,13.2,0,573.5
26.03.2019 17:00,93,15.7,12.5,3.2,21.3,13.3,0,398.8
26.03.2019 18:00,92.1,12.9,12.3,3.5,15.3,12.7,0,204.3
26.03.2019 19:00,77.1,25.3,14.4,4.6,29.4,10.4,0,18.8
26.03.2019 20:00,81.4,15.8,10.2,4.5,17.5,9.2,0,0
26.03.2019 21:00,77.4,16.8,9.1,4.6,19.3,8.2,0,0
26.03.2019 22:00,64.8,24.8,8.3,4.6,28.6,6.2,0,0
26.03.2019 23:00,55.9,28,8.1,4.7,32.1,5.8,0,0
27.03.2019 00:00,52.4,21.9,7.1,4.5,23.5,3.8,0,0
27.03.2019 01:00,50.8,19.9,6.2,4,21.5,2.7,0,0
27.03.2019 02:00,54.5,14.8,5.6,3.7,16.2,2.9,0,0
27.03.2019 03:00,48.4,13.3,5.5,3.8,14.8,1.9,0,0
27.03.2019 04:00,43.7,19.3,5.9,3.9,21.6,1.9,0,0
27.03.2019 05:00,40.2,19.4,5.5,3.9,23.2,0.9,0,0
27.03.2019 06:00,27.7,31.8,7.3,4.5,41.7,0.4,0,0
27.03.2019 07:00,6.6,65.9,14.2,6.2,127.1,0.4,0,7.8
27.03.2019 08:00,7.6,78.3,41.6,9.8,206.7,1.4,0,134.8
27.03.2019 09:00,34.7,40.4,25.3,7.6,72.3,4,0,354.8
27.03.2019 10:00,53.6,30.6,16.2,6.1,53.7,6.3,0,532.2
27.03.2019 11:00,69.5,21.6,15.7,6.2,36.4,7.7,0,673
27.03.2019 12:00,82.4,17.6,13.1,6.3,27.4,9.8,0,768.3
27.03.2019 13:00,87.2,19.5,13.7,6.9,29.9,11.4,0,803.7
27.03.2019 14:00,90.1,20.3,63.5,12.1,31.5,13.2,0,780
27.03.2019 15:00,93.8,13.4,18.9,6.9,18,14,0,697.7
27.03.2019 16:00,93.5,15.3,20.9,7.8,20.7,14.6,0,567.3
27.03.2019 17:00,88.1,23.8,27.5,9.7,32.3,14.4,0,392
27.03.2019 18:00,76.4,36.4,30.7,12.3,49.6,13.6,0,195.2
27.03.2019 19:00,74.6,29.3,24.4,12.7,34.1,12,0,20
27.03.2019 20:00,58.6,43.1,22.9,13.2,51.1,10.7,0,0
27.03.2019 21:00,59.2,42,20.6,11.9,53.8,8.8,0,0
27.03.2019 22:00,46.1,41.6,17.3,9.9,47.9,7.7,0,0
27.03.2019 23:00,40.7,39.9,14.3,8.7,46.5,5.7,0,0
28.03.2019 00:00,36.8,37.3,14.4,9.8,43.5,4.7,0,0
28.03.2019 01:00,35.5,32.3,12.3,9.3,38.3,3.9,0,0
28.03.2019 02:00,46.1,17.8,10.2,8,19.4,3.4,0,0
28.03.2019 03:00,42.1,17.9,9.8,7.8,19.5,2.7,0,0
28.03.2019 04:00,37.5,21.1,11.1,8.3,22.2,2.2,0,0
28.03.2019 05:00,36,23.5,12.5,9.5,25.7,2.3,0,0
28.03.2019 06:00,19.6,41.7,15.6,10.2,58.5,1.6,0,0
28.03.2019 07:00,7.3,63.9,21,10.4,123,1.5,0,9.2
28.03.2019 08:00,5.2,85.4,50.9,15.6,247.5,2.5,0,140
28.03.2019 09:00,34.6,44.1,34.6,12.5,83.4,5,0,352
28.03.2019 10:00,53.1,28.6,20,9.9,46.6,7.2,0,527.2
28.03.2019 11:00,67.6,22.7,20.6,10.1,36.9,8.8,0,671
28.03.2019 12:00,80.5,21.7,24.1,11.2,35.2,11,0,764.8
28.03.2019 13:00,88.3,17.9,22.7,12.1,26.4,12.8,0,800.8
28.03.2019 14:00,90.6,13.1,24.7,12.6,17.5,14,0,780.3
28.03.2019 15:00,92.3,9.5,27.3,12.7,11.7,14.8,0,699
28.03.2019 16:00,85.4,11.7,34.6,14.5,14.7,15,0,567.5
28.03.2019 17:00,80.6,16.4,34.5,15.2,21.5,14.7,0,387.8
28.03.2019 18:00,69.1,34.4,36.4,15.9,51.8,13.9,0,191
28.03.2019 19:00,67.4,32.2,29.7,15.2,43.6,12.5,0,21
28.03.2019 20:00,53.8,42.1,26.7,15,52,11.1,0,0
28.03.2019 21:00,38.2,53.8,23.8,14.7,63.2,9.9,0,0
28.03.2019 22:00,25.8,58.1,20.6,11.6,76.5,8.3,0,0
28.03.2019 23:00,32.5,47.2,17.5,10.9,59.3,6.8,0,0
29.03.2019 00:00,33,40.7,15.5,10.8,48.2,6.3,0,0
29.03.2019 01:00,38.2,30,14.1,11.1,33.1,6,0,0
29.03.2019 02:00,46.5,21.2,13.9,11.1,21.7,5.8,0,0
29.03.2019 03:00,44.1,22.4,14,11.1,23.5,5.3,0,0
29.03.2019 04:00,39.2,23.3,14,10.9,25.1,4.7,0,0
29.03.2019 05:00,36.7,24.9,14.9,11.3,26.8,4.1,0,0
29.03.2019 06:00,21.1,43.3,14.2,10.8,61.5,3.4,0,0
29.03.2019 07:00,13.2,54.9,18.5,11.4,87.9,2.6,0,10.3
29.03.2019 08:00,17.2,54.3,22.9,11.8,90.3,4.2,0,143.8
29.03.2019 09:00,26.5,64.4,50.3,14.3,134.7,7,0,359.3
29.03.2019 10:00,57.2,35.6,21.3,8.3,56.1,10,0,538.3
29.03.2019 11:00,73.5,32.3,21,7.6,49,12.5,0,681
29.03.2019 12:00,91.8,21,16.2,7.5,29.4,14.8,0,778
29.03.2019 13:00,100,18.2,15.4,7.1,25.9,17.1,0,817.2
29.03.2019 14:00,95,17.5,17.6,7.8,24.1,17.6,0,796.5
29.03.2019 15:00,89.4,18.4,29.5,10.9,24.8,17.6,0,705.5
29.03.2019 16:00,100.6,13.1,22.7,9.6,15.9,17.9,0,570.3
29.03.2019 17:00,100.5,15.6,24,10.5,18.8,18,0,396.7
29.03.2019 18:00,102.6,12.2,23.9,12.5,13.2,16.3,0,201.2
29.03.2019 19:00,85.3,32.8,20.2,12.6,39,14.1,0,21.7
29.03.2019 20:00,53.9,58.5,20.8,12.4,72.8,12.2,0,0
29.03.2019 21:00,31.9,72.4,19.8,11.1,92.2,9.3,0,0
29.03.2019 22:00,19.7,78.7,14.9,9.6,93,8.3,0,0
29.03.2019 23:00,37.4,56.5,16.4,9.2,71.5,7.4,0,0
30.03.2019 00:00,30.6,58.8,17.4,10.7,74.8,7,0,0
30.03.2019 01:00,48.2,35.7,18.3,10.9,41.6,6.2,0,0
30.03.2019 02:00,48.5,30.2,15.4,10.7,31.6,6.3,0,0
30.03.2019 03:00,44,29.7,17.5,11.8,30.9,5.6,0,0
30.03.2019 04:00,50.5,23.9,16.3,11.2,25.8,4.7,0,0
30.03.2019 05:00,39.9,29.4,14.8,10.9,32.3,2.9,0,0
30.03.2019 06:00,32.6,30.9,15.3,10.7,37,2.4,0,0
30.03.2019 07:00,14.3,61,16.6,10.4,95.4,2.1,0,10.3
30.03.2019 08:00,24,55.7,21.3,11.7,90.5,3.8,0,159.8
30.03.2019 09:00,47.4,37,17.9,9.7,55.1,6.9,0,375.7
30.03.2019 10:00,67,33.1,14.4,7.1,50.2,9.4,0,559.7
30.03.2019 11:00,81.5,29.1,13.9,6.1,45,12.2,0,705
30.03.2019 12:00,100.9,12.7,8.7,4.5,16.3,14.7,0,800.2
30.03.2019 13:00,107.5,12.1,11.3,5.1,16.1,16.4,0,836.8
30.03.2019 14:00,110,15.3,9.4,4.5,21.1,18.7,0,813.5
30.03.2019 15:00,111.2,10.5,11.9,5.6,13.2,19.2,0,730.3
30.03.2019 16:00,112.4,10.9,15.8,7.6,13.1,19.3,0,591.2
30.03.2019 17:00,115.4,10.2,21.2,10.8,11.6,18.9,0,412
30.03.2019 18:00,116.1,9,22.8,12.8,9.7,17.7,0,211.2
30.03.2019 19:00,106.4,18.2,18.3,11.4,20.6,15.7,0,24.5
30.03.2019 20:00,89.8,32.3,20,11.5,36.8,14.1,0,0
30.03.2019 21:00,47.6,58.4,18.8,10.1,67.5,11.4,0,0
30.03.2019 22:00,45.4,57.8,22.2,10.9,79.5,9.8,0,0
30.03.2019 23:00,34.3,62.8,16,8.5,77.5,8.4,0,0
31.03.2019 00:00,19.4,78.7,18.2,9.2,107.3,7.5,0,0
31.03.2019 01:00,33.1,54.4,14.9,9.2,64.7,6.4,0,0
31.03.2019 02:00,35.9,43.8,14,9.2,52.9,5.8,0,0
31.03.2019 03:00,39.4,36,13.2,9.5,37.3,5,0,0
31.03.2019 04:00,36,37.1,13.8,9.9,40.8,4,0,0
31.03.2019 05:00,35.1,37,14,9.8,43.7,3.9,0,0
31.03.2019 06:00,28.5,40.6,15.7,11.2,43.4,3.2,0,0
31.03.2019 07:00,21.4,48.8,17.5,13.3,57.6,3.2,0,13.2
31.03.2019 08:00,41.8,33.5,18.9,14,42.2,4.9,0,151
31.03.2019 09:00,53.2,33.7,17.6,12.5,47.1,7.5,0,351.3
31.03.2019 10:00,73.9,25.3,13.6,9.4,36.4,10.6,0,554.5
31.03.2019 11:00,93.6,16,11.6,7.7,21.7,12.6,0,696.2
31.03.2019 12:00,109.4,10.2,9.7,6.7,12.7,15.2,0,789.5
31.03.2019 13:00,116.3,9.7,13.7,10.6,12.1,17.3,0,824.3
31.03.2019 14:00,119.9,7.7,9.7,7.2,9.6,19.2,0,789.7
31.03.2019 15:00,113.6,16.2,8.4,5.5,21.4,20.6,0,706.8
31.03.2019 16:00,115.2,14.3,9.5,5.6,18,21.1,0,588.3
31.03.2019 17:00,118.8,9.1,11.9,7.1,10.4,20.6,0,409.7
31.03.2019 18:00,113.9,14,16.8,10.3,15.8,19.3,0,211.2
31.03.2019 19:00,106.6,16.5,17.9,12.3,17.8,16.9,0,26.2
31.03.2019 20:00,93.9,27,15.8,10.8,29.6,15.5,0,0
31.03.2019 21:00,65.1,46.5,16.5,10.5,49.9,13.8,0,0
31.03.2019 22:00,68.4,32.5,14.3,8.3,35.7,11.8,0,0
31.03.2019 23:00,74.9,20.4,10.5,7.4,22.2,10.2,0,0
01.04.2019 00:00,67.2,19.1,9.2,7.2,20.5,8.7,0,0
01.04.2019 01:00,65.9,16.3,8.9,7.1,16.9,8.1,0,0
01.04.2019 02:00,71.8,12.4,9.6,7,12.8,7.2,0,0
01.04.2019 03:00,63.4,15.2,10.3,7.6,16.4,6.2,0,0
01.04.2019 04:00,52.4,20.9,11.5,7.9,21.8,5.4,0,0
01.04.2019 05:00,32.6,49.7,16.8,10,68.3,5.4,0,0
01.04.2019 06:00,14.2,76.6,26,12.3,135.7,4.8,0,0
01.04.2019 07:00,8.7,81.2,33.7,14.3,123.4,5,0,19
01.04.2019 08:00,14.5,84.1,55.8,17.8,164,6.4,0,171
01.04.2019 09:00,31.1,70.9,47.5,16.5,127.4,9.1,0,382.5
01.04.2019 10:00,63.8,43.1,33.6,12.1,63.4,11.6,0,495.3
01.04.2019 11:00,82.3,33.5,27.1,9.9,48.1,13.9,0,624
01.04.2019 12:00,99.2,21.4,16,7.9,28,16.1,0,729.2
01.04.2019 13:00,106.9,20.1,14.8,7.3,27.2,18.3,0,770.8
01.04.2019 14:00,111,20.9,15.4,7.1,28.7,19.9,0,759.8
01.04.2019 15:00,110.1,24.2,16.2,6.9,32.4,21.1,0,597
01.04.2019 16:00,105.9,18.7,29.8,10.4,22.9,20.3,0,484
01.04.2019 17:00,101.9,24.5,35,12.6,28.5,18.7,0,226.3
01.04.2019 18:00,113.4,12.4,22.6,11,13.1,17.7,0,133.3
01.04.2019 19:00,110,15.6,20.1,11.6,16.3,16.6,0,32.3
01.04.2019 20:00,67.4,41.6,20.1,10.2,50.1,13.8,0,0
01.04.2019 21:00,44,57.9,18.9,9.6,67.6,11.7,0,0
01.04.2019 22:00,54.9,42.5,15.2,9.2,47.1,11,0,0
01.04.2019 23:00,60.6,30.4,13.7,8.8,32.4,9.7,0,0
02.04.2019 00:00,57,29.2,12.9,9.3,31.4,8.7,0,0
02.04.2019 01:00,67.3,17.9,13,9.8,18.4,7.9,0,0
02.04.2019 02:00,65.4,17.3,13.2,10.2,18.1,7.1,0,0
02.04.2019 03:00,61.3,21.5,14.4,10.8,22.6,6.8,0,0
02.04.2019 04:00,60.2,22.9,15.1,11.4,24,6.4,0,0
02.04.2019 05:00,34.9,49.2,18.1,12.4,57.8,5.9,0,0
02.04.2019 06:00,17.7,73.6,36.8,15.3,107,5.4,0,0
02.04.2019 07:00,12.2,92.1,56,18.6,196.3,5.5,0,17
02.04.2019 08:00,13.5,92.4,120.9,26.4,184,7,0,119.2
02.04.2019 09:00,27.7,78,57.7,18.8,127.5,9.1,0,238.3
02.04.2019 10:00,53.1,60.9,48.5,16.6,92.2,11.9,0,374.8
02.04.2019 11:00,83.8,41.3,37.8,14.3,58.8,14,0,491.7
02.04.2019 12:00,97.4,27.7,30.5,14.4,36.1,15.5,0,448.5
02.04.2019 13:00,98.6,32,35.2,17.8,40.5,16.6,0,441
02.04.2019 14:00,118.4,19.2,29.6,17.4,23.1,18,0,447
02.04.2019 15:00,108.2,33.2,25.3,14.9,41.9,19,0,391.8
02.04.2019 16:00,98.6,44.2,44.4,16.1,59,19.1,0,239.8
02.04.2019 17:00,100.4,35.5,43,18,47.9,18.9,0,154.2
02.04.2019 18:00,111.5,17.9,37.4,17.3,19.9,17.5,0,63.7
02.04.2019 19:00,101.4,31.1,26.3,14.4,37.7,16.1,0,14.7
02.04.2019 20:00,111.5,16.7,19.3,13.2,20,15.3,0,0
02.04.2019 21:00,111.1,17.5,20.5,12.8,20.9,14.7,0,0
02.04.2019 22:00,111.8,13.3,16.6,12.3,14.6,14,0,0
02.04.2019 23:00,113.8,9,13.9,11.6,9.3,13.3,0,0
03.04.2019 00:00,105.9,9.8,13.2,11.6,9.9,12.5,0,0
03.04.2019 01:00,92.5,12.1,13.8,12,12.5,12,0,0
03.04.2019 02:00,82.6,12.9,12.8,11.7,13.5,11.2,0,0
03.04.2019 03:00,75.4,12.9,14,12.1,13.9,10.7,0,0
03.04.2019 04:00,94.3,5.7,11.9,7.5,6,10.1,0,0
03.04.2019 05:00,80.5,18.3,10.4,5.2,22.9,9.1,0,0
03.04.2019 06:00,44.2,54.7,14.4,6.7,75.2,8.8,0,0
03.04.2019 07:00,34.5,68.4,25.7,8.7,105.4,8.8,0,27
03.04.2019 08:00,57.1,45.1,25.4,7.5,61.5,9.5,0,158.5
03.04.2019 09:00,68.4,34.3,20.1,7.4,45.5,10.2,0,235.7
03.04.2019 10:00,73.8,34.4,25.8,9.7,49.2,11.8,0,431.7
03.04.2019 11:00,87.1,31.7,20.3,6.5,44.8,14.2,0,477.7
03.04.2019 12:00,102,17.4,43.3,5.4,23.6,15.6,0,429
03.04.2019 13:00,110,6.9,90.7,9.7,8.3,16.6,0,741.5
03.04.2019 14:00,,,58.5,6.8,,17.1,0,618
03.04.2019 15:00,,,60.5,7.5,,14.2,0,212.7
03.04.2019 16:00,,13.9,69.4,8.3,16.6,9.2,0,135.2
03.04.2019 17:00,,10.4,45.8,5.2,11.2,7.3,0,67.7
03.04.2019 18:00,79.1,15.7,9.9,1.3,19.4,5.7,0.1,18.8
03.04.2019 19:00,81.2,9.7,1.9,0.6,10.1,4.7,0.4,1.8
03.04.2019 20:00,82.7,7.9,2,0.7,8.6,4.3,0.6,0
03.04.2019 21:00,82.7,7.1,1.2,0.7,7.4,3.9,0.7,0
03.04.2019 22:00,80.7,9.2,2.4,1.2,10,3.6,1,0
03.04.2019 23:00,79.5,8.4,2.6,1.5,9.7,3.2,1.3,0
04.04.2019 00:00,78.6,6.8,2.1,1.7,7.5,2.5,1.2,0
04.04.2019 01:00,76.2,6.9,2.1,1.8,7.4,2.1,0.6,0
04.04.2019 02:00,73,7,2.5,2.3,7.7,2,0.6,0
04.04.2019 03:00,69.6,7.6,3.1,3,8.4,2,0.7,0
04.04.2019 04:00,63.2,11.1,2.7,2.4,13.3,1.9,0.5,0
04.04.2019 05:00,51.9,21.7,3.1,2.5,25.1,2,0.5,0
04.04.2019 06:00,35.5,39.4,3.5,3,45,1.5,1,0
04.04.2019 07:00,17.1,63.3,11.3,4.8,100.1,2.1,0.1,6.2
04.04.2019 08:00,14.1,66.5,12.8,5,112.6,2.3,0.4,25.8
04.04.2019 09:00,35.3,42.7,7.6,3.9,56.9,2.6,0.7,19.8
04.04.2019 10:00,45.7,25.1,2.9,1.6,31.1,2,0.8,33.7
04.04.2019 11:00,43.2,24.3,2,1.2,29.2,2.2,0.2,51
04.04.2019 12:00,47.6,19.7,1.2,0.8,24.3,2.6,0.1,134.3
04.04.2019 13:00,52,16.3,0.9,0.6,20.9,2.9,0,144
04.04.2019 14:00,54,20.2,1.4,0.7,25.8,3.2,0,102.3
04.04.2019 15:00,54.5,29.4,1.9,1,44.6,3.8,0,145.8
04.04.2019 16:00,64.2,23.5,2.5,0.9,31.6,4.1,0,145.2
04.04.2019 17:00,77.3,14.9,2.3,0.8,16.6,4.2,0,65.3
04.04.2019 18:00,81.3,14.2,1.6,0.7,15.3,4,0.1,38.5
04.04.2019 19:00,80.2,11.8,1.4,0.9,12.3,3.9,0,19.7
04.04.2019 20:00,69.9,20.1,2.3,1.5,23.4,3.4,0,0.7
04.04.2019 21:00,35.1,38.4,6.6,4.2,51.1,2.4,0,0
04.04.2019 22:00,28.3,38.8,8.7,5.1,52.4,1.7,0,0
04.04.2019 23:00,31.1,33.9,6.1,3.7,39.5,1.2,0,0
05.04.2019 00:00,31.5,31,6,3.9,35.1,0.9,0,0
05.04.2019 01:00,41.8,20.2,5.7,3.8,21.8,0.9,0,0
05.04.2019 02:00,38.6,17.3,6,3.8,18.5,0.5,0,0
05.04.2019 03:00,39.1,19.7,7.3,3.7,23.3,0.6,0,0
05.04.2019 04:00,42.8,22.2,6.2,2.9,26.2,0.4,0,0
05.04.2019 05:00,35.9,39.8,8.2,2.8,49.7,0.3,0,0
05.04.2019 06:00,30.3,52.9,11.5,3.1,87.4,-0.1,0,0
05.04.2019 07:00,16.6,80.7,25.6,5.2,165,0.3,0,45
05.04.2019 08:00,23.9,75,35.6,8,151.2,1.3,0,206.7
05.04.2019 09:00,45,47.6,20.3,5.2,84.9,3,0,411.3
05.04.2019 10:00,57.1,35.4,17,5.4,63.9,4.5,0,568.7
05.04.2019 11:00,67.9,29.3,15.9,6.1,52.5,6.4,0,731.5
05.04.2019 12:00,79,24.9,11.3,5,42.7,7.9,0,829.5
05.04.2019 13:00,85.4,23.4,10.2,4.1,39.2,9.1,0,867.3
05.04.2019 14:00,92.9,20.5,10.1,3.9,32.1,10.4,0,835.3
05.04.2019 15:00,99.6,17.2,7.3,2.3,25.7,11.6,0,753.2
05.04.2019 16:00,95.6,23.8,9.6,3,35.8,12.2,0,611.7
05.04.2019 17:00,89.6,17.5,11.8,6,23.3,12.3,0,422.7
05.04.2019 18:00,80.8,16.3,12.7,8.1,19.1,10.6,0,211.2
05.04.2019 19:00,74.5,17.7,12.3,8.9,18.9,8.7,0,35.5
05.04.2019 20:00,67.5,20.2,12.2,9.7,20.9,7.2,0,0.3
05.04.2019 21:00,47.7,32.5,14.7,10.6,36.8,6.1,0,0
05.04.2019 22:00,29.3,43.3,14.6,10.4,57.7,5.2,0,0
05.04.2019 23:00,18.3,43.8,12.7,8.7,61.4,4.8,0,0
06.04.2019 00:00,12.5,45.9,13.1,8.9,63.5,3.9,0,0
06.04.2019 01:00,22,30.5,12.1,8.1,38.1,3.5,0,0
06.04.2019 02:00,17.6,32.6,10.3,7.2,37,3.7,0,0
06.04.2019 03:00,18.6,25.9,7.8,5.3,29.9,3.3,0,0
06.04.2019 04:00,13.7,25.6,11.1,6.3,32,3,0,0
06.04.2019 05:00,10.7,26,10.3,6.2,36.9,2.8,0,0
06.04.2019 06:00,5.5,38,11,6.4,56.9,3.1,0,0.7
06.04.2019 07:00,3.3,38.9,12.1,7.9,72.4,3.4,0,23.5
06.04.2019 08:00,8.2,32.1,13.8,8.8,64.3,4.3,0,149.2
06.04.2019 09:00,30.3,20.1,12.8,8.6,34.9,7,0,417.7
